word,count
술잔채우고,1
독함으로,1
아직나기,1
아직여기,1
한복판을,1
찔러오기,1
빈듯한건,1
저주같은,1
집착같은,1
주문같은,1
문제거든,1
Hidden,1
Suicide,1
pact,1
sudden,1
Risen,1
철이덜든,1
진지해,1
실망해도,1
흘린다는걸,1
지우는일,1
막잖아,1
외면한체흔들어봐,1
미안하다면,1
주는거니,1
하진않을게,1
있던지,1
바래란,1
마음을끝이라는게,1
쉬웠나요?,1
되나요?,1
될까요?,1
좋은건가요?,1
그대올꺼라,1
믿었었죠,1
않을꺼라,1
힘이든건가요?,1
그리워할테죠,1
지워질까요?,1
돌아가요다,1
일인거니,1
포기한다는건데,1
바란단,1
못한말이,1
천마디도,1
넘지만,1
지워버리면돼,1
우리사일,1
사이인거야ya,1
주저없이,1
달아날꺼야,1
there그렇게,1
이해해야겠지,1
지켰던,1
알아갈,1
비켜갈,1
있잖아나의,1
만날때까지아주,1
돌이켜보자,1
로망스,1
이었던,1
실실,1
기념,1
해야겠다고,1
선물했지만,1
안들었나봐,1
체육관,1
퇴짜를,1
번째여자,1
한번보자,1
룰룰랄라,1
캡이지,1
고민하다가,1
소개팅에,1
향수도,1
두둑해졌고,1
달려갔죠,1
정체,1
친구였네,1
집에왔네,1
재대로,1
하체,1
뚱뚱하지만,1
여자친구와,1
앞구정을,1
채임을,1
사랑할래Love,1
"Pain,",1
Showed,1
"pain,",1
"안녕,",1
받겠다고,1
걸었는,1
묵묵해,1
"do,",1
잊자고,1
잊혀지니,1
심히,1
비쳐지니,1
슬픈이별은,1
힘든거라,1
미어,1
지워..,1
추억잊지,1
모는,1
지켜봐니가,1
그립기도,1
기다려줘..,1
이유라고..잠실에,1
형제자매들,1
타령하는,1
땀나,1
덥나,1
놀기,1
너힐,1
형제만,1
자매만,1
돌아왔구나기다렸잖아,1
믿어왔잖아,1
견뎌왔잖아,1
저하늘로,1
show그만,1
다가서기도,1
나이죠,1
품기도,1
아까울만큼,1
싫어지네요,1
봐요..,1
보죠...너무,1
안았죠,1
울렸네요,1
들었나요,1
바보니까..,1
웃어대도,1
혼잣말이라,1
그랬었다고..,1
바래요...슬픈,1
노래라면,1
먼다해도,1
바라보리,1
치도록,1
보내주리,1
안녕...많이,1
소리쳐그래도,1
가리며,1
알아채도,1
달라붙은,1
멀어와,1
나이니까하루종일,1
진심이죠,1
안녕오래,1
곳인걸,1
올의,1
너뿐인데나,1
다녀갈까봐,1
멍든가슴,1
서운해도,1
희미해져가고,1
자국,1
웃어요바람처럼,1
흩날린다,1
꽃잎과도,1
울때,1
났던,1
말았다,1
소리쳐본다,1
슬픈말도,1
간다너의,1
무인도라고,1
별이라,1
노을지는,1
업고서,1
만날때까지남보다,1
후에..,1
낫잖아..,1
강한지,1
아껴뒀던,1
고백들이,1
못잡지만,1
Love..,1
You...조금만,1
돌아간다고,1
필요하다고,1
돌아오냐고,1
묻진않을게,1
손잡아줄,1
있을게가슴이,1
자고..,1
힘들다..,1
너..,1
하라고..,1
이별따위에,1
졌을까,1
고마웠다면,1
행복했었어..,1
잘가...아,1
들국화,1
치근대다가,1
사랑해바보야,1
바보야..,1
망설여..,1
아니야..,1
서둘러..,1
같으니까..,1
슬픈이란,1
흘릴까,1
없을거야..,1
봤으니..,1
행복한..,1
사람...우리,1
끼웠던,1
잃어가,1
아픔일줄,1
이별노랠,1
얘기란,1
맞댔지,1
살았으니까,1
조용해졌어,1
켜놔도,1
꺼지는,1
기울일,1
Everything당신이,1
신었던,1
작아요..,1
있네요..,1
닳을까요..,1
당신이..,1
그립습니다..,1
돼..,1
마주하다..,1
그리워하다..,1
잊어가네요..,1
하다가..,1
싫어져요..,1
사랑한..,1
아들이..니가,1
좋아지는걸,1
부터인지,1
재미있어,1
서있었던,1
사랑하겠어불과,1
잊어버렸나봐,1
불과,1
견디려고,1
떠올려그것,1
하기에도,1
이별되어,1
해왔잖아,1
돌아갈까,1
어름,1
충분했어Everyday,1
한번인,1
Everyday사랑,1
익숙해버려서,1
베겨서,1
잡은손을,1
놓을순,1
잡아야만했어,1
남기기,1
여자이니까나의,1
5월은,1
거야내,1
절때,1
노력하기,1
너로만,1
너만을너,1
안녕도,1
곁에서The,1
life난,1
내려주네요,1
다하죠,1
겹죠,1
다르단,1
닮아갈게요,1
믿어요지금,1
oh지금,1
뭐했나?,1
자~,1
반복조금,1
you참,1
혼내고,1
살아날,1
왜잊지,1
예뻐해야,1
견딜께,1
올꺼야...세월이,1
사랑해요들리지,1
내가되어,1
살면되잖아,1
사랑하니까그대를,1
나눠먹을,1
있어서It’s,1
발소리가,1
켜지네,1
(가슴이,1
벅차),1
얼마만이니,1
흥분되지,1
알려봐,1
살려봐,1
갈았네,1
(반가워),1
(점점,1
문제겠지,1
서있을,1
다가와)좋은,1
가득해지죠,1
사람Get,1
bringin’,1
가만있는,1
괘씸해,1
shakin’,1
부리시게,1
부딪히게,1
달려보는,1
멀쩡하지,1
봤다간,1
대하다간,1
닫힐,1
귀신도,1
길어요),1
(서둘지,1
마요),1
비벼대면,1
회사가,1
넥타인,1
Rush,1
east,1
홀수와,1
짝수가,1
들이키며,1
RushHook,1
떨려온다,1
흥분이,1
몰려온다.,1
위하고,1
*4,1
시큰둥한,1
잔소린,1
하쇼,1
hey~,1
깊어가니,1
적셔봐,1
anybody’s,1
",,",1
밤에그댄,1
주신걸,1
기다려왔는지를,1
숨쉰단,1
하나조차,1
알까?,1
꽃내음,1
오해들로,1
"위해서,",1
"하나,",1
noI,1
왔길래?!,1
T.V,1
닥치면,1
못한대,1
놀란대,1
불도저같은,1
어떡하겠니,1
걷어차,1
class로,1
인도할께,1
smoothe,1
도도하대두,1
기찬,1
물들여놔,1
남자보다,1
LEX,1
오리지날,1
샷,1
건들려,1
brake,1
L.E.X.Y,1
flowing,1
애송이들,1
달구리,1
지치긴,1
시작하려는데,1
너?!,1
물러가려면,1
끝맺음을,1
맺어야지,1
lot!,1
move오늘은,1
우울하네요,1
꾸물거리다가,1
그랬어요come,1
H.I.P,1
H.O.P,1
LEXY야,1
물결로,1
파장을,1
아웃에,1
런,1
떠들겠어,1
거두겠어,1
몰아치리,1
바이러스요,1
it~,1
"축제,",1
everybody그댄,1
어리석고,1
싶은거죠,1
anymore세상엔,1
슬픔들,1
살아왔던가요,1
무게들,1
겨를,1
힘겨웠나요,1
고비마다,1
헤매었던가요,1
연다는,1
합쳐요,1
되줘요,1
달려갈게요,1
반겨줄테니까요,1
걸새빨간,1
조각내놓고,1
벌레만도,1
걸레만도,1
쓰레기보다,1
내일부터는,1
지워버리길,1
손해야,1
있다라는,1
가지고도,1
웃기겠지만,1
100%는,1
동물이니까,1
똑같으니까,1
속물이니까,1
모른다니까,1
똑같다니까,1
최소한에,1
흘려줄,1
행복하려고넌,1
이렇게LEXY,1
lex,1
and..,1
pleasin',1
"animal,",1
mayn,1
vandalist,1
scramble,1
rambo,1
goose,1
"bumps,",1
"styiln',",1
wildin',1
showin',1
L-E-X,1
what...,1
do?),1
trail,1
fires,1
tend,1
bale,1
thrillin,1
wasn't,1
happenin',1
"game,",1
eatin',1
reala,1
stains,1
droolin',1
(ewww!),1
sustain,1
remain,1
sewin',1
bread,1
flow's,1
blasted,1
asap,1
designed,1
play-,1
lexy,1
blaze!,1
skills,1
"days,",1
"space,",1
"place,",1
ahead,1
miracles,1
"laced,",1
"these,",1
suitable,1
L-E-X-Y,1
live!,1
"(oowee!)Cry,",1
"방황,",1
늪엔,1
"항상,",1
알콜로,1
안개비와,1
개비의,1
비만큼,1
닦자,1
again..,1
on.,1
거둬요,1
사무칠,1
허무히,1
저문,1
깨물곤,1
바라보자니,1
진행됨을,1
웃어보곤,1
우울해져,1
도착해,1
파묻으며,1
않기를..,1
되찾기를,1
tears정말,1
붙잡아봐도,1
시작인가봐,1
화내거나,1
안잊을래,1
여자니까안되는데,1
갖고싶었어,1
갖는일이,1
되버린거니,1
10년이면,1
널가진,1
용서받는게,1
죽을것같아서,1
지겹죠너무,1
지내는거겠지,1
기대한적,1
우연앞에서,1
안아줬을까,1
말했을까,1
받아줬을까,1
없던듯이,1
슬플까,1
있어줬을까,1
나를사랑한다고,1
방문에,1
자물쇠를,1
그눈물로도,1
장면들이,1
눈물이나는걸,1
허전하기만,1
힘들지라도,1
잊는것보다도,1
잊어야한다는,1
없어지길,1
못보느니,1
버려졌는지,1
내렸다,1
없다안녕이라고,1
바랄게Oh,1
하늘빛,1
lemon,1
blossom,1
waking,1
ease,1
loss,1
calm,1
grace,1
scent,1
pink,1
Rhodesyeah,1
선적,1
풋내기,1
견적,1
오기로,1
시적,1
출력,1
출생,1
출신,1
이력,1
실력,1
협력,1
인내력이,1
슬로건,1
장님이라,1
한길로만,1
격정,1
결정적,1
여정,1
설정은,1
대변,1
비련,1
우리답게,1
싸우네,1
허울의,1
실타래,1
세상관,1
향하리,1
찾기처럼,1
혼과,1
낮춘,1
창조물중에,1
전략가,1
격투가,1
19년,1
이방,1
낙선자,1
등져버린,1
배신자,1
목적을,1
쇄도,1
원안,1
괴도,1
꺾는다,1
2S신에,1
2bz에,1
등졌대도,1
원한대도,1
걷는다,1
1983,1
긴급,1
뛰었지만,1
무자비,1
가늘은,1
겨눠,1
언어를,1
정면으로,1
맞섰고,1
앞서도,1
역경들을,1
발판삼아,1
연습장속에,1
잉크색을,1
꿨지,1
작두를,1
탔지,1
난시에,1
의심한적,1
확성기로,1
악써보네,1
빡세게,1
낙서들을,1
싹쓸이,1
물의,1
증명하여,1
악역이다,1
R2,1
겉멋뿐인,1
패기는,1
공사판을,1
전전하던,1
형제를,1
쳤네,1
어제보단,1
발전해,1
순수혈통,1
전투민족의,1
생존자,1
개척자,1
죽음의,1
고비를,1
성장시켜,1
이끌어가,1
벌처럼,1
인내와,1
성장의,1
믿거든,1
굶주림으로,1
발전하는,1
내일처럼,1
부러지면,1
구겨지면,1
적을,1
끊어라,1
적이라면,1
형제라면,1
파도와도,1
뼛속까지,1
되새기거라,1
충청북도,1
제천,1
전투개미,1
깡다구에,1
쪽뿐인,1
칼든,1
맹인,1
젖동냥,1
걸인과,1
위태위태,1
혼수상태,1
한봉에,1
습기,1
도모한,1
분노와,1
절실하니,1
포기했니,1
투자됐니,1
자지,1
않으며,1
게릴라전의,1
게바라처럼,1
사심에,1
총을,1
겨누며,1
초년의,1
달림에,1
여념이,1
빌어먹어도,1
후회할일은,1
에베레스트를,1
정복하듯,1
2bz의,1
4번타자,1
스나이퍼의,1
도약,1
회계하는,1
창녀마냥,1
마녀사냥을,1
우리냐,1
탁탁36,1
2BZ의,1
맏서,1
Zenio7,1
SOUND,1
SOUND내가,1
보내준다면,1
잊어준다면,1
잊어간다면,1
미안해내게,1
상상하지,1
있으니한동안,1
걸어볼까도,1
받는다면,1
어찌할까,1
어쩔꼬,1
부담스러웠나,1
피했나,1
고민해야,1
밀어내지,1
hangdog,1
달님도,1
별님도,1
받아주려나,1
실현될까나,1
주려나,1
yeahEverybody,1
다행스럽게,1
언제나의,1
OK?What,1
dudes,1
news,1
Gatta,1
뿐인걸I,1
커져와,1
멀게하고,1
You아직도,1
가슴속깊은,1
쏟고있어,1
약했는데,1
예전그대로,1
다른사람없다면,1
다시돌아와줘,1
돌아와줘Wow,1
j-won,1
collabolate,1
놀아보지,1
스테이질,1
난장판이,1
펴주길,1
믿길바래,1
earbody,1
길거릴,1
보잖니,1
주목하잖니,1
달궈,1
Show의,1
spot은,1
J-won,1
on&amp;on&amp;on,1
one춤에,1
먹기도,1
차비마저,1
연습실,1
난롯가에서,1
잤죠,1
움직였죠,1
춘거죠,1
그꿈에서,1
모두날,1
무시했지만,1
그꿈만을,1
댄서라고,1
무시당했죠,1
땀처럼,1
mobb,1
현준,1
braking,1
꺽기,1
틀기,1
로봇같이,1
머리깍기,1
머리깎기,1
mo,1
따라올자,1
추면서도,1
수있고,1
yeah그사람,1
잠깜은,1
사는이,1
세사람이선,1
틀려버린,1
못한거,1
잘못이지사랑이,1
버릇같은,1
그래줘야,1
약속하나도,1
슬픈동화에,1
궂은날,1
못참아서,1
떼만,1
몇년처럼,1
격었어도,1
흐린날에,1
여울,1
만나야해요내게있어,1
비틀즈의..음악보다,1
태양이주는,1
어떤햇살보다,1
아름다운내사람이죠,1
좋은말을,1
모..아도,1
표현하지못해,1
끝도없이,1
들어본,1
웃어주는사람,1
남은삶이끝날때까지,1
몰아치면,1
널막는,1
나무가되어줄께,1
그댄모릅니다,1
불러줄께요,1
life혹시나,1
다녀온,1
뒬까봐..,1
안듯,1
품어봐요…,1
자릴까봐..,1
걸어봐요…,1
사랑이니까…,1
눈물같아서..,1
눈가에도,1
맺혀와요...,1
사랑이니까요…,1
믿어요…,1
사랑이니까alright,1
&lt;BR&gt;더,1
높은세상을,1
&lt;BR&gt;정말,1
&lt;BR&gt;힘없는,1
눈빛그런,1
너의뒷모습(용기를,1
가져봐(니,1
꿈을펼쳐봐),1
&lt;BR&gt;때론지루하고,1
그런인생이젠,1
&lt;BR&gt;나,1
원하지않아,1
꿈을꿀꺼야,1
힘찬날개를,1
&lt;BR&gt;어깨를,1
소리질러바(너를,1
찾아봐),1
&lt;BR&gt;이제,1
내봐(용길,1
&lt;BR&gt;눈물은,1
이제그만,1
&lt;BR&gt;아직늦지않았어(사랑을,1
시작해봐),1
&lt;BR&gt;용기를,1
가진자만이,1
가질수있어,1
&lt;BR&gt;꿈을향해!,1
꿈을향해!You,1
Cry착각,1
기분관,1
fuss,1
solve,1
calculus,1
drunk,1
Shaquil,1
O'neil,1
slam,1
dunk,1
소근소근,1
검은고양이,1
엿듣는것,1
me처음으로,1
들어보는,1
찾아내려해,1
찾아보려해,1
어디에무슨,1
뜻인,1
지우라는,1
터지기,1
독해지게,1
네까짓,1
제발무지개를,1
축복한,1
싱그럽던,1
놓쳐버리죠,1
기억하길song),1
hook)길,1
사랑도(에헤~),1
미련도(에헤~),1
오늘도(에헤~),1
내일도(에헤~),1
먹을땐,1
수저를,1
넣을땐,1
쓰이고,1
맞쳐야할지,1
감싸야할지,1
가야할지,1
쫓아오듯,1
걸어주며,1
낭만도,1
양말처럼,1
살아와,1
길+개리),1
건지..,1
품인지,1
왜일까..?,1
미쳐야,1
발레리노,1
어둠도,1
남기로,1
억지로나마,1
놀이동산에,1
회전목마,1
가져본다,1
반복맛있어,1
쌉싸름해서,1
줘Woo,1
다소곳해야지,1
들켜서,1
화병나서,1
침착해라,1
넘어오길,1
급하잖아,1
연애혁명,1
Yeah당신에게선,1
닮았네요그녀와,1
불어오고,1
겨울마저도,1
따뜻했었던,1
그녈보냈던,1
사랑했었죠좀,1
웃어줄래요,1
먼저~말해야,1
미안한가요~,1
어쩌죠~,1
하루사이~모든게,1
그대웃음이,1
헤어진건지,1
낫겠죠,1
견디겠죠,1
이젠~~no~,1
바램으로),1
못하겠죠~yeah..,1
아니여서(아니여도,1
no~),1
잊어야만하는,1
바보죠..,1
모르죠...돌아서,1
기쁨보다,1
심어주었죠,1
걸~,1
사랑했어요~~,1
아프다는걸~,1
눈물이여~왜,1
겨울마다,1
혼자일까요,1
알기로,1
얘긴지,1
헐뜯고,1
욕할,1
말리던,1
기쁨이잖아,1
빌,1
제발나,1
변하셨다면,1
버리셨다면,1
분할,1
상처투성이인,1
성할,1
오셨던,1
떠나신다고,1
좋아했었죠,1
못가잖아요,1
아프기라도,1
아껴주었던,1
줬네요,1
걸아니까It's,1
미룬,1
me~~~,1
아빠처럼,1
돌봐줘,1
졸린지,1
배고픈지,1
춥다하면,1
두지는마~~,1
봐줄게,1
보기로해,1
꾸길래,1
즐겁냐고,1
담백한,1
오늘만은~오늘따라,1
생각납니다,1
보내봅니다,1
보낼지,1
서운합니다,1
되뇌이지만,1
늘어갑니다나,1
만져요,1
버리기를,1
흐른후에,1
없어요한마디가,1
놓치는,1
안을지,1
아픔밖에,1
잃을게,1
눈부셨으니,1
돼비내리는,1
세웠죠,1
그댄가봐,1
원하죠Sabi1,1
겹던,1
이라고해,1
진주라고,1
괜찮아로,1
JYP에,1
일호,1
작에,1
앨범에,1
환호해,1
버클리로,1
날라간,1
유학길에,1
속이더라도,1
이글은,1
이해한다는,1
가늠할,1
그랬어도,1
부도에,1
가정,1
파탄이,1
부모님들의,1
빈곤,1
피곤,1
빚더미에,1
손가락질을,1
글론,1
맴돌았음을,1
혹한,1
기간은,1
약물로,1
하상,1
항생제를,1
투여,1
오~주여!,1
미물이,1
형제에게,1
당했던,1
설욕전,1
자루의,1
어려움을,1
Song1,1
Sabi,1
RepeatJust,1
무슨말해도,1
안울기,1
거짓말하기,1
손흔들어주며,1
온밤을,1
천만번쯤,1
또다짐하고,1
웃고울고,1
갖는건줄만,1
이해못해도,1
슬퍼보이면,1
맘아플까봐,1
bye다,1
어른스레,1
고맙죠,1
부지런하죠,1
배려겠죠,1
되겠어요,1
보내려는,1
내겐나는,1
마끼아또,1
비앙,1
호즈,1
에띠드,1
수지스에서,1
브런치,1
버튼씨,1
얘기보다,1
재미없던걸,1
어떨까요,1
예뻐져서,1
부럽다는,1
전해달래요,1
밝,1
훔쳐볼래요,1
지으면서,1
잘자요사랑을,1
뛰게도,1
배워갑니다,1
흘러~~,1
배워갑니다길,1
되돌아가는,1
말해주려는,1
목소리죠,1
밝혀주려는,1
속삭임은,1
손길이겠죠,1
참아낼께요,1
쉬어가라며,1
흘려주는,1
얼어버려도,1
기도드리죠,1
생엔,1
스친대도,1
알아보진,1
있게나나,1
내음은,1
너의향기,1
웃게하는,1
초록잎이,1
자전거타고,1
달라졌을까,1
day왠지,1
무섭도록,1
둔거야,1
비상금,1
한심해져,1
망칠까봐,1
그녀마저,1
멎었어,1
떨렸고,1
Drives,1
접혀져,1
가득했음,1
영원했음,1
둘까,1
말았네그럴,1
좋아한다면서?,1
싫증났다며?,1
애태우는지,1
귀여워해줄게,1
되잖아?,1
받는데?,1
제멋대로인,1
이뻐뵈겠니,1
가엾고,1
미안해지지만,1
좋겠어여전히도,1
친절하네요,1
눈매,1
자상한,1
소개해줘요,1
그리웠단,1
아파했단,1
지낸다고,1
건강하다고,1
친절하게도,1
돌봐줘서,1
괜찮을께,1
안심해도,1
기억만큼은,1
편이니까,1
맡겨둔거라,1
"늦어도,",1
"멀어도,",1
수척해졌단,1
흘렀네요,1
쉬우라고,1
길들이나요,1
그대라면난,1
받아주었어,1
기분만큼,1
바람들이,1
바다야라리,1
라라라라라라라라리라,1
라아니요,1
고민했어요,1
사랑안해요,1
가슴아파요,1
가주세요,1
비워주세요,1
와있죠,1
변하는걸요,1
그리울테죠,1
살아보아도,1
돌아가주지,1
미워하나요,1
이해할까요,1
버려지기,1
행복하세요제발,1
이모든게,1
rap1),1
연주하듯,1
쑤셔와,1
멈쳤어,1
머쳤어,1
번졌어,1
이몇일이,1
돌이키니,1
바로숨이,1
막힐수가,1
이병엔,1
약도없데,1
년같아,1
사랑하다며,1
안겼잖아,1
rap2)넌,1
살고있겠지,1
지금즘,1
속삭이겠지,1
잊었을텐데,1
잊지못한채,1
술에만,1
의지하는건데,1
60억,1
인구,1
왜하필,1
나도같이,1
지워질가봐,1
꺼내봐도,1
문제엔,1
죽은채로,1
터질것만같아,1
마지막이겠지,1
꽉안아,1
rap3),1
악몽같은,1
모든거,1
이해할텐데,1
빌텐데아침에,1
눈물나고,1
니목소릴,1
돌릴수,1
이젠Double,1
d와,1
놀때,1
못노는,1
놉시다,1
일주일은,1
월화수목금금금,1
업무,1
틈틈틈,1
텄어,1
그어진,1
빗금금금,1
떨어졌으니,1
일자리,1
구하기는,1
별별별,1
기대치는,1
덜덜덜,1
미끄러진,1
백조,1
백수들,1
휴식마저,1
만들자,1
낭비가,1
재충전,1
생수,1
들어버리겠다며,1
꺼꾸로,1
물구나무를,1
굽히며,1
굴복해,1
수치의,1
판매실적,1
반역자,1
고민하는,1
멍청해,1
businessman,1
Disrespect,1
꾸물대지마,1
공치니까,1
전쟁터에,1
군인들도,1
전쟁인,1
회사도,1
노조들도,1
분쟁을,1
학생들도,1
교과서를,1
출석check세상은,1
넓다,1
실루엣처럼,1
나타났다,1
있으래도,1
니가와,1
줘야겠어,1
로보트로,1
krazy,1
리믹스로,1
지멋대로,1
23619그리운,1
커지나요,1
못산답니다,1
좋아멍하니,1
한심하지만,1
어려운건지,1
떨쳐내기가,1
멎어도I,1
기댈때면,1
배웠어요,1
우는것조차,1
감동되죠,1
서쪽,1
뜨는날까지,1
you웃음,1
죽여가며,1
깨물어요,1
청소만,1
돌아섰어요,1
사무치도록,1
남는걸,1
있죠나만을,1
안되는건데,1
걱정하긴,1
지워가는데,1
안되잖아요,1
살아가야죠,1
놓나요,1
행복하려해그대만,1
하나일테니까,1
돌아와줘사랑이,1
부서지네,1
조각들만,1
빗나가질,1
비켜서도,1
살아내라고,1
녹슬지도,1
오래되도,1
마음안에,1
핀다,1
하고어제도,1
나였을거란,1
사랑해요사랑이란,1
통해야죠,1
속상하겠지만,1
꿈일거라,1
소리쳐요,1
굳어지듯이,1
믿어볼게요,1
행복하니까보고싶어요,1
나침반은,1
잠시라면,1
시간조차도,1
소리지를,1
비극,1
더하죠,1
꿈꿔요,1
멎어가는,1
생각났을,1
고일,1
잃었죠장난스러운,1
알아차린듯,1
temptation,1
훔쳐볼순,1
주더니,1
황금화살에,1
훔쳐볼,1
장난스러운,1
love널,1
우스워보여서,1
인연이었기에,1
눈물겨웠다,1
아름다웠다,1
행복해지길,1
그러니까그리운,1
사이에서도,1
가을과,1
꿈꾸리,1
든다난,1
무심했던걸까,1
되라면,1
울수도,1
우리손만,1
공들여서,1
정성이,1
물러서면,1
남자체면이,1
알겠네,1
연인이라,1
다녀야만,1
하겠네,1
피곤해서,1
당췌,1
입장이라도,1
동해물이,1
맹세컨대,1
석잘,1
영원까지하루가,1
찾지말라며,1
떠나라하면,1
번질만큼,1
울수,1
잊으려면,1
어떡해야돼,1
사랑차라리,1
밀어내야만,1
희미해지겠지,1
사라지게yes,1
난걸,1
되돌이표처럼,1
love울지마,1
버릴테니,1
맘속에선,1
기억해그리울,1
잊혀짐은,1
이렇게도대체,1
다주니,1
처음이라고,1
특별하다는,1
싫증내는게,1
틀린말,1
무너지는게,1
본능을,1
이용하지는,1
어려울줄,1
이니까인생의,1
귀중해한참을,1
시간뒤에,1
잇겠지,1
짧을테지만,1
쌓여가고,1
지우는것,1
사는동안에,1
기다린다고꿈이었을까,1
있었던걸,1
SIDE,1
기쁜데,1
난기다리겠어,1
외치잖아,1
Luv어떻게,1
해드릴까요,1
물어봐서,1
자르느냐며,1
잘라낼거라면,1
더러워진,1
거울속을,1
길어진다면,1
잘라내더라도,1
자라난다는걸,1
알아요Wo,1
Legendary,1
Various,1
Elements,1
끌려서,1
운명적인,1
there이제,1
그을려도,1
내려놔야해,1
감춰질,1
씻겨서,1
행복하기를어젠,1
미안했다,1
이랬나봐,1
피한다면,1
앞을가려,1
위해와,1
바쁜데,1
도시라,1
아래라도,1
너만있다면,1
팥빙수를,1
나눌수,1
거닐면,1
해변가도,1
웃음꾼,1
세계일주라도,1
가운데다,1
한손,1
팝콘을,1
놀란척,1
콕,1
you울고,1
닦아주려고,1
손수건을,1
고개들어요,1
말아요처음,1
맛의,1
자극제,1
옷차림의,1
철없다고,1
살아가겠다면,1
타듯,1
alrightYo,1
합,1
oh마지못해,1
약해지지,1
바라네Verse1,1
한참을달렸던우린,1
기껏이쯤에서야,1
알수없는두려움에,1
고갤떨구고말아,1
단내그윽한속삭임,1
끝나지않던환상,1
부서진신념위를,1
심장이터질만큼만,1
힘껏뛰어볼께,1
목숨을걸어볼께,1
살가운패배를위해,1
짙은안개의끝한숨,1
결국쓰라린망상,1
샛노란바늘끝에,1
비집은심술쟁이넌,1
맘껏날아올라,1
가까이다가오렴,1
때묻은희망을위해,1
나의노랜,1
안길곳하나없네,1
숨을곳하나없네,1
모두가사친가봐,1
아직난더러운가봐,1
넌이미멀어졌어,1
서글픈내발걸음만,1
휘청일뿐,1
벌거벗은그림잔,1
남겨진날위해건배,1
쓰러지진않겠어,1
타버린운명이지만,1
내앞을쉴새없이,1
막아선거울속에널,1
한없이삼켜야만해이,1
훨훨날아,1
되리라약속해요,1
가리란걸,1
빚장,1
말아요그래,1
가리고서,1
시키는데,1
웃어내,1
염치로,1
붙잡겠니,1
사랑해나이는,1
도표의,1
중간을,1
그려가지만,1
목표에,1
첫발도,1
내딛지,1
맡겨버렸어,1
쉼표에,1
번져간,1
무력함에,1
나약해져서,1
시작해서,1
긴장의,1
채워가며,1
head's,1
갈구하고,1
소유만이,1
기로에,1
지칠까,1
생명전선,1
밀폐되어,1
접촉들을,1
경험이라는,1
의미이기에,1
온길,1
possibility,1
사는지야,1
둘인데,1
하나네,1
따야,1
웃는다면,1
따는,1
가려진채,1
부딛혀,1
돈이라도,1
벌려고,1
metter,1
ME&amp;YOU,1
잘해왔어,1
we',1
낮에도,1
활주로,1
비워뒀던,1
말해줘잘난,1
꿋꿋한,1
구기던,1
내세울,1
이별만으로,1
밑바닥까지,1
내던진,1
괜찮아내,1
점심에는,1
행복함이어라,1
싶음에,1
그리움이어라,1
멈춰지겠죠,1
Her,1
사랑하리오눈을,1
인사잖아,1
사랑해놓고,1
영원하자며,1
안되요처음,1
떨려주길,1
깨워주길,1
선물하길,1
와주길,1
사랑해주길,1
자랑해주길,1
털어놔주길,1
넘기지는,1
입맞추길,1
까다로운지,1
어려운건,1
잘할테니,1
사랑하길잠시,1
영원치,1
살텐데행복해,1
만남엔,1
애써가며,1
얘기의,1
왔다는,1
okay한번도,1
잘모르겠어,1
돌고있는,1
앞에서있는,1
2.한번도,1
파랑새들이,1
행복이라는건,1
영원히슈퍼에,1
슈퍼에,1
탔어,1
두려운걸까,1
언제가는,1
할꺼야숨길,1
여자이지만,1
줄어가고,1
휘청거릴,1
매워지지가,1
싶어Say,1
내가했던,1
LaLaLaLaLaLaLaLaLa,1
모닝,1
시작일까,1
트레픽타임,1
너&amp;,1
가까운걸,1
Say안녕,1
가려졌던,1
그들에게,1
down언제부터였는지,1
발치라도,1
사랑해달콤쌉쌀했던,1
어리숙할,1
좋을거야ROUND,1
주인공이였어,1
TONIGHT,1
ALRIGHT한참,1
아스라이,1
헤멜,1
바스락거려,1
다독여봐,1
반짝거릴,1
됐어편하게,1
생각해이젠,1
맞는가,1
미워한다면,1
웃음만짓는,1
잔인하다,1
헤맬지,1
있을까더,1
뺏었잖아,1
미워해줘,1
이별이야,1
잊어줘너,1
외로웠지,1
em',1
jeans,1
어딜봐,1
추잖아,1
range,1
windows,1
i'ma,1
이렇게안아줘,1
섹시한입술로,1
내게키스해줘,1
me애써,1
펴봐도,1
셔봐도,1
짜증내,1
후회만돼죠,1
미안한거죠,1
어리석죠,1
눈물뿐임을,1
사람이었던,1
바보입니다Welcome,1
흠모해,1
멋스러운,1
얻었지,1
손해라,1
발악을,1
구박을해도,1
껀,1
차라고,1
샴페인이,1
억울하게,1
달력만,1
패네,1
받네,1
담담해,1
봤다네,1
먹여주겠지,1
휘핑,1
크림을,1
브런치를,1
먹으며,1
허기를,1
달래줄런지,1
왕자라고,1
가짜라고,1
카드연체,1
젖네,1
통,1
라라랄라main,1
혼자되기,1
데려왔다는,1
만나자던,1
하찮아,1
위로의,1
미루자,1
가리자,1
사랑따위에,1
남자라는걸,1
심술부리면,1
울쩍할,1
넣자,1
노래한다는,1
mineYeah,1
기회잖아,1
다가오란,1
안오잖아,1
calculate,1
frustrate,1
yanno,1
theres,1
hesitate,1
sweetie,1
digging,1
sensing,1
vibes,1
f'real,1
leading,1
cliche,1
Chances,1
wanna아무,1
나왔네요,1
비껴,1
많나요,1
확인해야,1
남겨줄게요,1
보이네요왜,1
힘들었었니,1
생각하는데,1
곁으로마지못해,1
일년이되고,1
않으려해도,1
